Order,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Electrical,First_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Fence,Mo_Sold,Year_Sold,Sale_Price,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Other,MS_SubClass_Split_Foyer,MS_SubClass_Split_or_Multilevel,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Other,MS_Zoning_Residential_High_Density,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Alley_No_Alley_Access,Alley_Paved,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_Inside,Lot_Config_Other,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Feedr,Condition_1_Norm,Condition_1_Other,Condition_1_PosN,Condition_1_RRAe,Condition_1_RRAn,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,House_Style_One_and_Half_Fin,House_Style_Other,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,Roof_Style_Hip,Roof_Style_Other,Exterior_1st_BrkFace,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_MetalSd,Exterior_1st_Other,Exterior_1st_Plywood,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_None,Mas_Vnr_Type_Other,Mas_Vnr_Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,Misc_Feature_Other,Misc_Feature_Shed,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Garage_Type_Other,Misc_Feature_Other,Misc_Feature_Shed,Sale_Type_ConLD,Sale_Type_New,Sale_Type_Other,Sale_Type_WD ,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Other,Sale_Condition_Partial,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl
1613,526352090,85,10628,0.0,0.0,3.0,5.0,1970,1970,2.0,1.0,2.0,1.0,0.0,0.0,3,5.0,499,1277,2.0,0.0,1277,1277,1,0,1,0,2,1,2.0,5,1,4.0,2.0,2,526,2.0,2.0,0.0,0,0,2.0,4,2007,167000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1614,526355170,95,13651,1.0,0.0,3.0,4.0,1973,1973,2.0,1.0,1.0,2.0,0.0,1.0,1,5.0,343,2223,0.0,0.0,2223,2223,1,0,2,0,3,1,2.0,8,2,1.0,0.0,2,516,2.0,2.0,0.0,300,0,4.0,2,2007,244000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1615,526355190,95,15865,1.0,1.0,2.0,4.0,1970,1970,1.0,1.0,2.0,1.0,0.0,1.0,1,3.0,1043,2217,0.0,0.0,2217,2217,1,0,2,0,4,1,1.0,8,1,2.0,2.0,2,621,2.0,2.0,0.0,81,207,4.0,10,2007,268000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1616,527105140,0,12394,1.0,0.0,3.0,5.0,2003,2003,1.0,2.0,1.0,2.0,0.0,5.0,7,5.0,847,847,0.0,0.0,847,1733,0,0,2,1,3,1,1.0,7,1,1.0,0.0,2,433,2.0,2.0,0.0,100,48,4.0,10,2007,225000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1617,527107040,0,10364,1.0,0.0,4.0,5.0,1995,1996,2.0,2.0,1.0,2.0,3.0,5.0,7,5.0,806,806,1.0,0.0,806,1572,0,0,2,1,3,1,2.0,7,1,2.0,0.0,2,373,2.0,2.0,0.0,0,40,4.0,5,2007,168000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1618,527110080,0,13869,2.0,0.0,4.0,4.0,1997,1997,2.0,2.0,1.0,2.0,1.0,0.0,3,5.0,612,794,1.0,0.0,794,1470,0,1,2,0,3,1,2.0,6,0,5.0,0.0,2,388,2.0,2.0,0.0,0,75,4.0,7,2007,177000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1619,527110120,57,8773,1.0,0.0,4.0,5.0,1997,1997,2.0,2.0,1.0,2.0,1.0,5.0,7,5.0,916,916,1.0,0.0,916,1600,0,0,2,1,3,1,2.0,7,1,2.0,0.0,2,460,2.0,2.0,0.0,100,38,4.0,8,2007,169000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1620,527110130,56,8872,1.0,0.0,4.0,5.0,1997,1997,2.0,2.0,1.0,2.0,3.0,5.0,7,5.0,384,384,1.0,0.0,754,1384,0,0,2,1,3,1,2.0,7,1,2.0,0.0,2,390,2.0,2.0,0.0,0,0,4.0,3,2007,161500,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1621,527126030,41,5330,0.0,0.0,2.0,5.0,2000,2000,1.0,2.0,1.0,2.0,1.0,0.0,3,5.0,298,1494,0.0,0.0,1652,1652,1,0,2,0,2,1,0.0,6,0,5.0,1.0,2,499,2.0,2.0,0.0,96,48,4.0,8,2007,251000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1622,527158090,0,10147,1.0,0.0,4.0,5.0,1994,1994,2.0,2.0,1.0,2.0,3.0,4.0,4,5.0,206,392,1.0,0.0,924,1694,0,0,2,1,3,1,2.0,7,1,2.0,0.0,2,398,2.0,2.0,0.0,256,64,1.0,3,2007,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1623,527161090,0,8637,1.0,0.0,4.0,5.0,1999,2000,2.0,2.0,1.0,2.0,3.0,1.0,1,5.0,52,923,1.0,0.0,947,1714,1,0,2,1,3,1,2.0,7,1,2.0,0.0,2,451,2.0,2.0,0.0,256,48,4.0,4,2007,180000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1624,527162080,63,7875,0.0,0.0,3.0,5.0,1996,1996,1.0,2.0,1.0,2.0,3.0,3.0,6,5.0,277,691,1.0,0.0,691,1553,0,0,2,1,3,1,1.0,6,0,5.0,0.0,2,420,2.0,2.0,0.0,0,44,4.0,8,2007,178750,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1625,527162090,63,7875,0.0,0.0,3.0,5.0,1995,1996,2.0,2.0,1.0,1.0,3.0,5.0,7,5.0,1237,1237,1.0,0.0,1253,1253,0,0,2,0,3,1,2.0,6,1,2.0,0.0,2,402,2.0,2.0,0.0,220,21,4.0,6,2007,176000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1626,527162140,60,7500,0.0,0.0,4.0,5.0,1999,2003,2.0,2.0,1.0,2.0,3.0,5.0,7,5.0,938,938,0.0,0.0,957,2299,0,0,3,1,5,1,2.0,7,1,2.0,0.0,2,482,2.0,2.0,0.0,188,30,4.0,8,2007,204000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1627,527163080,0,9556,1.0,0.0,3.0,5.0,1992,1993,2.0,2.0,1.0,2.0,3.0,5.0,7,5.0,1168,1168,1.0,0.0,1187,1187,0,0,2,0,3,1,1.0,6,0,5.0,1.0,2,420,2.0,2.0,0.0,0,21,4.0,8,2007,160000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1628,527165020,0,10784,1.0,0.0,3.0,5.0,1991,1992,1.0,2.0,1.0,2.0,3.0,5.0,7,5.0,384,384,1.0,0.0,802,1472,0,0,2,1,3,1,1.0,7,1,2.0,1.0,2,402,2.0,2.0,0.0,164,0,4.0,5,2007,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1629,527165100,0,9125,1.0,0.0,3.0,5.0,1992,1992,2.0,2.0,1.0,2.0,3.0,5.0,7,5.0,384,384,1.0,0.0,812,1482,0,0,2,1,3,1,1.0,7,1,2.0,0.0,2,392,2.0,2.0,0.0,100,25,4.0,7,2007,163900,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1630,527165170,0,7655,1.0,0.0,4.0,5.0,1993,1994,2.0,2.0,1.0,2.0,3.0,5.0,7,5.0,903,903,1.0,0.0,910,1642,0,0,2,1,3,1,2.0,7,1,2.0,1.0,2,392,2.0,2.0,0.0,290,84,4.0,7,2007,168000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1631,527175130,160,18160,0.0,0.0,4.0,4.0,1964,1964,2.0,2.0,2.0,2.0,1.0,2.0,2,5.0,752,1302,3.0,0.0,1128,1128,1,0,1,0,3,1,2.0,6,1,2.0,2.0,2,480,2.0,2.0,1.0,0,108,1.0,3,2007,154204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1632,527182040,0,3696,0.0,0.0,2.0,5.0,1986,1986,1.0,2.0,1.0,2.0,3.0,5.0,7,5.0,1074,1074,0.0,0.0,1088,1088,0,0,1,1,2,1,1.0,5,0,5.0,1.0,2,461,2.0,2.0,0.0,0,74,4.0,10,2007,170000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1633,527182170,0,5062,1.0,0.0,3.0,5.0,1984,1984,1.0,2.0,1.0,2.0,2.0,0.0,3,4.0,180,1190,1.0,0.0,1190,2090,1,0,2,0,3,1,1.0,6,1,2.0,0.0,2,577,2.0,2.0,0.0,219,0,4.0,9,2007,207500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1634,527184020,38,4740,1.0,0.0,2.0,5.0,1988,1988,1.0,2.0,1.0,2.0,0.0,0.0,3,5.0,918,1166,1.0,0.0,1179,1179,1,0,2,0,2,1,2.0,5,0,5.0,1.0,2,480,2.0,2.0,0.0,0,108,4.0,10,2007,182000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1635,527184110,35,5118,1.0,0.0,2.0,5.0,1990,1990,1.0,2.0,1.0,2.0,0.0,0.0,3,5.0,386,1312,1.0,0.0,1321,1321,1,0,1,0,1,1,1.0,4,1,2.0,1.0,2,484,2.0,2.0,0.0,0,64,4.0,8,2007,212000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1636,527210060,86,14157,1.0,0.0,1.0,5.0,2005,2006,1.0,2.0,0.0,2.0,0.0,0.0,3,5.0,673,1922,0.0,0.0,1922,1922,1,0,2,0,3,1,1.0,8,1,1.0,0.0,3,676,2.0,2.0,0.0,178,51,4.0,7,2007,377426,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1637,527212060,98,12328,1.0,0.0,2.0,5.0,2005,2005,1.0,2.0,0.0,2.0,2.0,0.0,3,5.0,163,1149,0.0,0.0,1164,2541,1,0,3,1,4,1,0.0,10,1,1.0,0.0,3,729,2.0,2.0,0.0,120,32,4.0,7,2007,349265,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1638,527216080,52,51974,1.0,0.0,1.0,5.0,2006,2007,0.0,2.0,0.0,2.0,1.0,0.0,3,5.0,1559,2660,0.0,0.0,2338,2338,1,0,2,1,4,1,1.0,8,2,1.0,0.0,3,1110,1.0,2.0,0.0,0,135,4.0,6,2007,591587,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1639,527226040,195,41600,1.0,0.0,5.0,5.0,1969,1990,2.0,2.0,1.0,2.0,0.0,1.0,1,5.0,53,1100,2.0,0.0,1424,1424,1,0,1,1,3,1,2.0,7,0,5.0,2.0,3,828,2.0,2.0,2.0,144,0,4.0,11,2007,155000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1640,527252050,61,8035,1.0,0.0,1.0,5.0,2006,2006,1.0,2.0,0.0,2.0,0.0,0.0,3,5.0,815,1612,0.0,0.0,1612,1612,1,0,2,0,2,1,0.0,6,1,1.0,0.0,2,556,2.0,2.0,0.0,0,164,4.0,3,2007,319900,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1641,527252070,60,8089,0.0,0.0,2.0,4.0,2007,2007,1.0,2.0,1.0,2.0,1.0,0.0,3,5.0,474,1419,0.0,0.0,1419,1419,1,0,2,0,2,1,1.0,7,1,1.0,1.0,2,567,2.0,2.0,0.0,140,0,4.0,10,2007,392000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1642,527256030,85,14082,1.0,0.0,2.0,5.0,2006,2006,1.0,2.0,0.0,1.0,0.0,0.0,3,5.0,662,2220,0.0,0.0,2234,2234,1,0,1,1,1,1,1.0,7,1,1.0,1.0,2,724,2.0,2.0,0.0,390,80,4.0,1,2007,441929,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1643,527256040,81,13870,1.0,0.0,0.0,5.0,2006,2007,0.0,2.0,0.0,2.0,0.0,0.0,3,5.0,590,1742,0.0,0.0,2042,2042,1,0,2,0,3,1,0.0,8,1,1.0,0.0,3,724,2.0,2.0,0.0,240,52,4.0,10,2007,455000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1644,527301080,0,12546,1.0,0.0,4.0,3.0,1981,1981,1.0,1.0,1.0,2.0,3.0,2.0,2,5.0,762,1440,0.0,0.0,1440,1440,0,0,2,0,3,1,1.0,7,1,2.0,0.0,2,467,2.0,2.0,0.0,0,0,4.0,4,2007,182900,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1645,527301280,0,10960,1.0,0.0,4.0,5.0,1984,1984,2.0,2.0,1.0,2.0,3.0,0.0,3,5.0,1028,1284,2.0,0.0,1284,1284,1,0,2,0,3,1,2.0,5,0,5.0,2.0,2,480,2.0,2.0,0.0,0,0,4.0,4,2007,174000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
